Aasta,Maakond,Hoone_liik,Korteriomanditeginute_Arv,Keskmine_m2,Kokku_tehinguhind,Minimaalne_tehingusumma,Maksimaalne_tehingsumma,Minimaalne_pinnaühikuhind,Maksimaalne_pinnaühikuhind,Mediaan_pinnaühikuhind,Keskmine_pinnaühikuhind,Standardhälve_pinnaühikuhind,netosissetulek,hoivatute_arv,mitteaktiivsed,toohive_maar,toojoud_ja_mitteaktiivsed,toojoud_arv,toojous_osalemine,tootuse_maar,tootute_arv,leibkondade_arv,avg_salary,housing_index,THI
2024,Tartu maakond,korter_41_54.99,739.0,47.400000000000006,78986728.0,100.0,289000.0,2.34,5814.89,2161.74,2240.08,961.475,,84.075,19.975,77.6,108.725,88.75,81.9,5.25,4.675,,2109.6666666666665,328.08,303.01
2024,Tartu maakond,korter_55_69.99,549.0,62.35,71666722.0,500.0,325000.0,8.94,4758.42,2013.035,2086.3199999999997,806.8399999999999,,84.075,19.975,77.6,108.725,88.75,81.9,5.25,4.675,,2109.6666666666665,328.08,303.01
2024,Tartu maakond,korter_70_249.99,676.0,92.82499999999999,136658650.0,1000.0,654809.0,5.93,5146.14,2266.46,2203.9049999999997,735.75,,84.075,19.975,77.6,108.725,88.75,81.9,5.25,4.675,,2109.6666666666665,328.08,303.01
2024,Valga maakond,Elamu,54.0,96.1,0.0,,,28.37,756.01,394.67,568.4333333333334,474.3666666666666,,12.0,4.2,68.725,17.6,13.375,76.625,10.4,1.5,,2109.6666666666665,328.08,303.01
2024,Valga maakond,Suvila,11.0,,0.0,,,,,,,,,12.0,4.2,68.725,17.6,13.375,76.625,10.4,1.5,,2109.6666666666665,328.08,303.01
2024,Valga maakond,korter_10_29.99,29.0,25.599999999999998,238430.0,500.0,70380.0,18.45,3007.69,259.73333333333335,407.32,508.96000000000004,,12.0,4.2,68.725,17.6,13.375,76.625,10.4,1.5,,2109.6666666666665,328.08,303.01
2024,Valga maakond,korter_30_40.99,84.0,36.25,1195176.0,100.0,76000.0,2.53,2146.89,300.7325,368.4925,330.2525,,12.0,4.2,68.725,17.6,13.375,76.625,10.4,1.5,,2109.6666666666665,328.08,303.01
2024,Valga maakond,korter_41_54.99,110.0,47.425,2031771.0,339.0,141000.0,7.05,2601.48,312.5025,387.595,372.8375,,12.0,4.2,68.725,17.6,13.375,76.625,10.4,1.5,,2109.6666666666665,328.08,303.01
2024,Valga maakond,korter_55_69.99,52.0,61.875,1183349.0,500.0,67000.0,8.05,1012.08,330.0125,360.0575,244.7525,,12.0,4.2,68.725,17.6,13.375,76.625,10.4,1.5,,2109.6666666666665,328.08,303.01
2024,Valga maakond,korter_70_249.99,19.0,85.03333333333333,759900.0,2000.0,165000.0,25.87,2052.24,350.09666666666664,541.8166666666666,506.3533333333333,,12.0,4.2,68.725,17.6,13.375,76.625,10.4,1.5,,2109.6666666666665,328.08,303.01
2024,Viljandi maakond,Elamu,161.0,153.425,0.0,,,9.44,,422.175,566.8225,526.47,,20.3,5.725,74.85,27.325,21.6,79.725,6.1000000000000005,1.3,,2109.6666666666665,328.08,303.01
2024,Viljandi maakond,Suvila,27.0,53.800000000000004,0.0,,,30.0,,596.6766666666666,684.955,643.6933333333333,,20.3,5.725,74.85,27.325,21.6,79.725,6.1000000000000005,1.3,,2109.6666666666665,328.08,303.01
2024,Viljandi maakond,korter_10_29.99,41.0,22.45,865450.0,150.0,56000.0,5.14,2362.87,908.1275,920.1925,611.5925,,20.3,5.725,74.85,27.325,21.6,79.725,6.1000000000000005,1.3,,2109.6666666666665,328.08,303.01
2024,Viljandi maakond,korter_30_40.99,73.0,37.25,2588690.0,1000.0,125000.0,25.13,3709.2,964.5074999999999,952.28,747.5699999999999,,20.3,5.725,74.85,27.325,21.6,79.725,6.1000000000000005,1.3,,2109.6666666666665,328.08,303.01
2024,Viljandi maakond,korter_41_54.99,140.0,47.75,5319991.0,500.0,151639.0,11.96,3470.0,613.9425,808.355,700.6700000000001,,20.3,5.725,74.85,27.325,21.6,79.725,6.1000000000000005,1.3,,2109.6666666666665,328.08,303.01
2024,Viljandi maakond,korter_55_69.99,103.0,63.125,6143750.0,3000.0,170000.0,43.04,3057.55,910.965,940.5450000000001,576.365,,20.3,5.725,74.85,27.325,21.6,79.725,6.1000000000000005,1.3,,2109.6666666666665,328.08,303.01
2024,Viljandi maakond,korter_70_249.99,70.0,84.95,4817191.0,1500.0,245000.0,20.69,2088.66,729.095,792.325,513.99,,20.3,5.725,74.85,27.325,21.6,79.725,6.1000000000000005,1.3,,2109.6666666666665,328.08,303.01
2024,Võru maakond,Elamu,92.0,110.675,0.0,,,5.77,880.95,402.14,556.5625,510.885,,15.05,4.75,72.725,20.85,16.1,77.75,6.766666666666667,1.1,,2109.6666666666665,328.08,303.01
2024,Võru maakond,Suvila,14.0,21.0,0.0,,,588.24,,883.92,,540.46,,15.05,4.75,72.725,20.85,16.1,77.75,6.766666666666667,1.1,,2109.6666666666665,328.08,303.01
2024,Võru maakond,korter_10_29.99,27.0,26.475,644600.0,6500.0,39900.0,233.81,1577.08,872.31,905.925,321.64,,15.05,4.75,72.725,20.85,16.1,77.75,6.766666666666667,1.1,,2109.6666666666665,328.08,303.01
2024,Võru maakond,korter_30_40.99,71.0,36.625,1986000.0,500.0,63000.0,14.41,1656.63,755.9925000000001,784.8725,400.185,,15.05,4.75,72.725,20.85,16.1,77.75,6.766666666666667,1.1,,2109.6666666666665,328.08,303.01
2024,Võru maakond,korter_41_54.99,129.0,47.075,3522808.0,500.0,79900.0,9.11,1630.61,547.7225,588.155,427.09000000000003,,15.05,4.75,72.725,20.85,16.1,77.75,6.766666666666667,1.1,,2109.6666666666665,328.08,303.01
2024,Võru maakond,korter_55_69.99,83.0,62.175,3854249.0,500.0,139000.0,8.14,2256.49,772.4475,758.01,402.7425,,15.05,4.75,72.725,20.85,16.1,77.75,6.766666666666667,1.1,,2109.6666666666665,328.08,303.01
2024,Võru maakond,korter_70_249.99,38.0,80.45,1975871.0,500.0,221550.0,6.83,2573.17,470.3,657.6425,633.8875,,15.05,4.75,72.725,20.85,16.1,77.75,6.766666666666667,1.1,,2109.6666666666665,328.08,303.01
2025,Harju maakond,Elamu,256.0,175.6,0.0,,,57.84,,,,987.4,,,,,,,,,,,,,
2025,Harju maakond,Muu,6.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Harju maakond,Suvila,109.0,59.75,0.0,,,50.0,,,,,,,,,,,,,,,,,
2025,Harju maakond,korter_10_29.99,278.0,23.2,17753916.0,6000.0,321500.0,221.4,10788.59,2769.745,2791.065,1183.75,,,,,,,,,,,,,
2025,Harju maakond,korter_30_40.99,744.0,35.3,72933169.0,1500.0,255000.0,47.32,6439.39,2625.3450000000003,2767.825,1046.31,,,,,,,,,,,,,
2025,Harju maakond,korter_41_54.99,1210.0,47.5,159103764.0,1.0,554000.0,0.02,10884.09,2600.26,2777.365,1114.35,,,,,,,,,,,,,
2025,Harju maakond,korter_55_69.99,994.0,62.7,171676061.0,21500.0,645000.0,358.33,10458.4,2546.6099999999997,2765.25,1138.1,,,,,,,,,,,,,
2025,Harju maakond,korter_70_249.99,941.0,94.15,276996552.0,26000.0,2100000.0,265.31,10159.65,3093.17,3146.165,1136.38,,,,,,,,,,,,,
2025,Hiiu maakond,Elamu,3.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Hiiu maakond,Suvila,1.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Hiiu maakond,korter_10_29.99,1.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Hiiu maakond,korter_30_40.99,1.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Hiiu maakond,korter_55_69.99,9.0,64.7,235000.0,31000.0,65000.0,459.26,1171.17,590.91,741.42,311.3,,,,,,,,,,,,,
2025,Hiiu maakond,korter_70_249.99,3.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Ida-Viru maakond,Elamu,30.0,112.35,0.0,,,12.5,,551.165,618.4449999999999,507.365,,,,,,,,,,,,,
2025,Ida-Viru maakond,Suvila,65.0,48.45,0.0,,,32.98,,345.46000000000004,406.285,280.565,,,,,,,,,,,,,
2025,Ida-Viru maakond,korter_10_29.99,86.0,26.450000000000003,826358.0,500.0,38000.0,17.79,1407.41,323.525,352.54999999999995,250.165,,,,,,,,,,,,,
2025,Ida-Viru maakond,korter_30_40.99,261.0,36.35,3091537.0,500.0,52500.0,12.66,1645.77,293.66999999999996,322.355,231.865,,,,,,,,,,,,,
2025,Ida-Viru maakond,korter_41_54.99,251.0,48.05,4085804.0,100.0,148000.0,1.95,3294.12,271.52,352.92,388.845,,,,,,,,,,,,,
2025,Ida-Viru maakond,korter_55_69.99,127.0,61.25,3507759.0,1275.0,171000.0,20.94,2973.91,359.35,435.79499999999996,353.735,,,,,,,,,,,,,
2025,Ida-Viru maakond,korter_70_249.99,45.0,81.15,2586820.0,590.0,336000.0,7.93,3628.51,410.235,655.96,812.25,,,,,,,,,,,,,
2025,Järva maakond,Elamu,33.0,116.5,0.0,,,51.02,,336.715,474.985,369.305,,,,,,,,,,,,,
2025,Järva maakond,Suvila,4.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Järva maakond,korter_10_29.99,10.0,25.1,156500.0,3500.0,32000.0,163.93,1173.47,1007.19,883.08,361.76,,,,,,,,,,,,,
2025,Järva maakond,korter_30_40.99,22.0,37.15,588575.0,1500.0,55000.0,41.44,1451.19,860.18,723.22,460.65,,,,,,,,,,,,,
2025,Järva maakond,korter_41_54.99,43.0,47.3,1163125.0,200.0,65500.0,4.77,1457.4,498.21000000000004,536.345,405.83000000000004,,,,,,,,,,,,,
2025,Järva maakond,korter_55_69.99,37.0,63.2,1480900.0,1700.0,102000.0,24.93,1685.95,632.47,633.48,388.195,,,,,,,,,,,,,
2025,Järva maakond,korter_70_249.99,21.0,77.7,419900.0,500.0,57000.0,6.36,781.89,396.85,394.38,255.27,,,,,,,,,,,,,
2025,Jõgeva maakond,Elamu,26.0,126.6,0.0,,,25.88,982.53,518.68,510.55,284.52,,,,,,,,,,,,,
2025,Jõgeva maakond,Suvila,1.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Jõgeva maakond,korter_10_29.99,7.0,25.0,28000.0,2000.0,18000.0,89.29,629.37,101.35,210.42,234.83,,,,,,,,,,,,,
2025,Jõgeva maakond,korter_30_40.99,11.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Jõgeva maakond,korter_41_54.99,34.0,48.0,671800.0,1000.0,57500.0,24.15,1123.05,407.65,412.57000000000005,273.635,,,,,,,,,,,,,
2025,Jõgeva maakond,korter_55_69.99,26.0,63.4,634000.0,1000.0,65000.0,16.1,1120.69,367.38,394.565,279.5,,,,,,,,,,,,,
2025,Jõgeva maakond,korter_70_249.99,13.0,79.0,441500.0,1500.0,249000.0,19.21,3021.84,340.14,602.39,938.84,,,,,,,,,,,,,
2025,Lääne maakond,Elamu,26.0,133.14999999999998,0.0,,,107.4,,,,884.595,,,,,,,,,,,,,
2025,Lääne maakond,Muu,1.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Lääne maakond,Suvila,5.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Lääne maakond,korter_10_29.99,4.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Lääne maakond,korter_30_40.99,11.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Lääne maakond,korter_41_54.99,26.0,47.8,1126000.0,4000.0,115000.0,86.96,2133.58,735.59,874.615,613.125,,,,,,,,,,,,,
2025,Lääne maakond,korter_55_69.99,20.0,62.5,1247800.0,250.0,147000.0,4.49,2233.86,1048.915,962.345,566.29,,,,,,,,,,,,,
2025,Lääne maakond,korter_70_249.99,17.0,85.19999999999999,1922500.0,250.0,355000.0,3.53,3893.49,941.22,1172.51,811.3399999999999,,,,,,,,,,,,,
2025,Lääne-Viru maakond,Elamu,52.0,157.1,0.0,,,1.29,,528.95,679.385,585.4200000000001,,,,,,,,,,,,,
2025,Lääne-Viru maakond,Suvila,8.0,62.7,0.0,,,967.74,,,,,,,,,,,,,,,,,
2025,Lääne-Viru maakond,korter_10_29.99,18.0,25.200000000000003,254970.0,2000.0,44070.0,76.92,1758.97,446.745,610.86,457.59000000000003,,,,,,,,,,,,,
2025,Lääne-Viru maakond,korter_30_40.99,63.0,36.4,1249030.0,500.0,76500.0,15.63,1992.19,396.005,529.36,449.115,,,,,,,,,,,,,
2025,Lääne-Viru maakond,korter_41_54.99,98.0,46.75,2621914.0,300.0,105000.0,7.19,1973.68,356.365,568.9100000000001,512.195,,,,,,,,,,,,,
2025,Lääne-Viru maakond,korter_55_69.99,50.0,62.599999999999994,2188201.0,3223.0,167188.0,54.17,2927.99,472.025,706.635,689.3199999999999,,,,,,,,,,,,,
2025,Lääne-Viru maakond,korter_70_249.99,23.0,81.0,1203754.0,6500.0,198500.0,81.86,2632.63,452.735,609.36,494.725,,,,,,,,,,,,,
2025,Pärnu maakond,Elamu,74.0,142.05,0.0,,,46.51,,976.17,,800.64,,,,,,,,,,,,,
2025,Pärnu maakond,Suvila,13.0,73.15,0.0,,,272.33,,835.95,764.78,705.7,,,,,,,,,,,,,
2025,Pärnu maakond,korter_10_29.99,29.0,23.4,1322859.0,191.0,160000.0,6.66,7232.7,1987.12,2039.225,1658.8700000000001,,,,,,,,,,,,,
2025,Pärnu maakond,korter_30_40.99,85.0,36.45,5422054.0,5800.0,145000.0,144.28,4357.38,1832.35,1737.71,897.895,,,,,,,,,,,,,
2025,Pärnu maakond,korter_41_54.99,130.0,47.55,11488027.0,500.0,245000.0,9.78,5082.99,1783.775,1865.395,1128.475,,,,,,,,,,,,,
2025,Pärnu maakond,korter_55_69.99,80.0,63.349999999999994,8849969.0,3000.0,309000.0,44.05,5350.09,1654.425,1713.475,1105.95,,,,,,,,,,,,,
2025,Pärnu maakond,korter_70_249.99,56.0,89.05000000000001,8063566.0,5000.0,395600.0,55.62,4020.33,1555.67,1528.44,939.77,,,,,,,,,,,,,
2025,Põlva maakond,Elamu,22.0,107.65,0.0,,,28.41,,365.265,623.91,545.2,,,,,,,,,,,,,
2025,Põlva maakond,Muu,1.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Põlva maakond,Suvila,1.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Põlva maakond,korter_10_29.99,7.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Põlva maakond,korter_30_40.99,8.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Põlva maakond,korter_41_54.99,34.0,47.349999999999994,785000.0,600.0,60000.0,12.02,1263.16,542.455,506.515,355.64,,,,,,,,,,,,,
2025,Põlva maakond,korter_55_69.99,18.0,63.05,716290.0,6000.0,79000.0,94.49,1177.35,635.725,555.215,315.45,,,,,,,,,,,,,
2025,Põlva maakond,korter_70_249.99,12.0,86.35,319522.0,6264.0,55000.0,77.04,661.85,383.725,335.1,185.16500000000002,,,,,,,,,,,,,
2025,Rapla maakond,Elamu,39.0,138.7,0.0,,,32.41,,907.2850000000001,962.23,684.715,,,,,,,,,,,,,
2025,Rapla maakond,Suvila,21.0,59.550000000000004,0.0,,,714.29,,,,,,,,,,,,,,,,,
2025,Rapla maakond,korter_10_29.99,9.0,23.8,126091.0,100.0,37000.0,6.17,1299.64,796.3,640.89,597.45,,,,,,,,,,,,,
2025,Rapla maakond,korter_30_40.99,11.0,36.4,115000.0,1500.0,61000.0,36.86,1596.86,180.06,641.75,714.59,,,,,,,,,,,,,
2025,Rapla maakond,korter_41_54.99,39.0,47.400000000000006,1574600.0,1.0,139000.0,0.02,3309.52,852.13,985.7349999999999,856.65,,,,,,,,,,,,,
2025,Rapla maakond,korter_55_69.99,26.0,62.1,1667999.0,2500.0,158000.0,45.21,2299.85,918.755,1031.09,531.03,,,,,,,,,,,,,
2025,Rapla maakond,korter_70_249.99,16.0,88.95,1234099.0,6000.0,313599.0,68.73,2949.19,639.535,888.77,765.3050000000001,,,,,,,,,,,,,
2025,Saare maakond,Elamu,16.0,136.55,0.0,,,312.01,,834.47,864.55,472.91999999999996,,,,,,,,,,,,,
2025,Saare maakond,Suvila,3.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Saare maakond,korter_10_29.99,4.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Saare maakond,korter_30_40.99,9.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Saare maakond,korter_41_54.99,27.0,47.8,2023075.0,11068.0,200000.0,250.41,4115.23,1432.5149999999999,1567.02,745.265,,,,,,,,,,,,,
2025,Saare maakond,korter_55_69.99,21.0,64.25,1924867.0,38000.0,180600.0,547.55,2703.59,1230.42,1431.97,578.43,,,,,,,,,,,,,
2025,Saare maakond,korter_70_249.99,11.0,79.0,945310.0,83000.0,212310.0,1032.34,2282.9,1630.43,1699.21,383.07,,,,,,,,,,,,,
2025,Tartu maakond,Elamu,101.0,174.8,0.0,,,21.44,,,,797.155,,,,,,,,,,,,,
2025,Tartu maakond,Muu,1.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Tartu maakond,Suvila,8.0,71.2,0.0,,,417.44,,,,,,,,,,,,,,,,,
2025,Tartu maakond,korter_10_29.99,63.0,23.35,3370289.0,1278.0,155000.0,62.8,7788.94,2356.55,2309.45,1281.975,,,,,,,,,,,,,
2025,Tartu maakond,korter_30_40.99,145.0,35.85,12961548.0,5000.0,188000.0,123.76,5911.95,2351.67,2439.045,1003.855,,,,,,,,,,,,,
2025,Tartu maakond,korter_41_54.99,234.0,47.55,25260093.0,250.0,270000.0,5.97,5498.98,2007.95,2273.555,909.95,,,,,,,,,,,,,
2025,Tartu maakond,korter_55_69.99,208.0,62.9,28151215.0,8000.0,255500.0,138.41,4181.18,2143.33,2152.285,856.83,,,,,,,,,,,,,
2025,Tartu maakond,korter_70_249.99,265.0,93.4,56300639.0,1000.0,600000.0,10.09,5671.45,2343.2,2293.7250000000004,736.995,,,,,,,,,,,,,
2025,Valga maakond,Elamu,25.0,105.6,0.0,,,50.55,,526.645,693.765,570.45,,,,,,,,,,,,,
2025,Valga maakond,Suvila,3.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Valga maakond,korter_10_29.99,10.0,26.3,106764.0,4000.0,28764.0,157.48,1242.51,321.925,411.56,294.025,,,,,,,,,,,,,
2025,Valga maakond,korter_30_40.99,25.0,37.099999999999994,385304.0,2000.0,31500.0,50.51,937.5,427.66499999999996,458.15500000000003,216.535,,,,,,,,,,,,,
2025,Valga maakond,korter_41_54.99,31.0,48.85,605591.0,191.0,86000.0,3.87,1877.73,318.605,367.33,321.35,,,,,,,,,,,,,
2025,Valga maakond,korter_55_69.99,15.0,61.35,235100.0,1000.0,38000.0,17.33,646.26,199.95499999999998,263.135,224.35500000000002,,,,,,,,,,,,,
2025,Valga maakond,korter_70_249.99,16.0,76.75,657500.0,4800.0,120000.0,67.04,1440.58,484.98,521.24,312.655,,,,,,,,,,,,,
2025,Viljandi maakond,Elamu,47.0,152.60000000000002,0.0,700.0,,4.98,,381.805,513.64,488.26,,,,,,,,,,,,,
2025,Viljandi maakond,Suvila,3.0,,0.0,,,,,,,,,,,,,,,,,,,,
2025,Viljandi maakond,korter_10_29.99,11.0,25.8,157000.0,500.0,38000.0,20.24,1928.93,627.18,734.17,642.38,,,,,,,,,,,,,
2025,Viljandi maakond,korter_30_40.99,25.0,37.7,670900.0,1000.0,79000.0,29.41,2015.31,1022.16,1041.39,563.17,,,,,,,,,,,,,
2025,Viljandi maakond,korter_41_54.99,49.0,47.6,1707000.0,500.0,169000.0,11.04,3307.24,558.79,720.745,700.69,,,,,,,,,,,,,
2025,Viljandi maakond,korter_55_69.99,44.0,63.349999999999994,2281568.0,1000.0,199000.0,17.76,3133.86,708.82,839.05,666.68,,,,,,,,,,,,,
2025,Viljandi maakond,korter_70_249.99,31.0,85.0,2379350.0,2000.0,230000.0,26.7,1964.13,782.345,840.75,602.64,,,,,,,,,,,,,
2025,Võru maakond,Elamu,32.0,118.15,0.0,,,17.92,,427.84499999999997,625.7,659.21,,,,,,,,,,,,,
2025,Võru maakond,Suvila,6.0,28.6,0.0,,,493.42,,627.18,886.63,482.51,,,,,,,,,,,,,
2025,Võru maakond,korter_10_29.99,16.0,25.0,179550.0,650.0,30000.0,36.59,1056.34,611.62,577.69,340.25,,,,,,,,,,,,,
2025,Võru maakond,korter_30_40.99,25.0,36.85,587300.0,700.0,59000.0,20.2,1589.04,573.75,601.065,534.77,,,,,,,,,,,,,
2025,Võru maakond,korter_41_54.99,32.0,47.15,1097064.0,1000.0,85000.0,18.25,1748.97,665.01,727.875,467.38,,,,,,,,,,,,,
2025,Võru maakond,korter_55_69.99,26.0,62.4,1366300.0,4800.0,182000.0,73.31,2884.31,759.755,867.145,567.42,,,,,,,,,,,,,
2025,Võru maakond,korter_70_249.99,9.0,76.4,122500.0,750.0,67500.0,10.12,880.05,98.94,311.79,391.02,,,,,,,,,,,,,
